ontologyFile,module,className,chineseName,propertyName,propertyType,physicalDescription,matchingSwaggerSchemas,reason
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,ssStep,Navigation,物理字段 ss_StepId → WorkflowStep,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,assemblySequence,Integer,物理字段 AssemblySequence,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,producingOrder,String,物理字段 ProducingOrder,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,isImage,Navigation,物理字段 isImageId → isImage,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,adjustmentValue,Float,物理字段 AdjustmentValue,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,allowAllRevisionsAsSubstitute,Boolean,物理字段 AllowAllRevisionsAsSubstitute,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,objectTypeName,String,物理字段 ObjectTypeName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,adjustmentType,Integer,物理字段 AdjustmentType,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,spec,Navigation,物理字段 SpecId → Spec,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,specBase,Integer,物理字段 SpecBaseId,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,materialPart,Navigation,物理字段 MaterialPartId → Product,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ProductBOMMaterialList,产品BOM物料清单,materialPartBase,Integer,物理字段 MaterialPartBaseId,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,toolPlan,Navigation,物理字段 ToolPlanId → A_ToolPlan,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,itemSequence,Integer,物理字段 ItemSequence,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,itemRequired,Boolean,物理字段 ItemRequired,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,itemComments,String,物理字段 ItemComments,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,ssIsMask,Boolean,物理字段 ss_IsMask,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,itemName,String,物理字段 ItemName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_ToolPlanItem,工装计划项,recipe,Navigation,物理字段 RecipeId → Document,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,testProgramSetup,Navigation,物理字段 TestProgramSetupId → A_TestProgramSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,processType,Navigation,物理字段 ProcessTypeId → A_ProcessType,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,testCode,String,物理字段 TestCode,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,displaySequence,Integer,物理字段 DisplaySequence,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,testProgramName,String,物理字段 TestProgramName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,testProgramMajorRevision,String,物理字段 TestProgramMajorRevision,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,testProgramMinorRevision,String,物理字段 TestProgramMinorRevision,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_TestProgramSetupDetails,测试程序配置明细,testTemperature,String,物理字段 TestTemperature,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,wipDataSetup,Navigation,物理字段 WIPDataSetupId → ss_WIPDataSetupMatrix,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,changeLimit,Integer,物理字段 ChangeLimit,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,lowerLimitFailureAction,String,物理字段 LowerLimitFailureAction,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,upperLimitFailureAction,String,物理字段 UpperLimitFailureAction,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,lowerLimit,String,物理字段 LowerLimit,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,upperLimit,String,物理字段 UpperLimit,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,spcSetup,Navigation,物理字段 SPCSetupId → A_SPCSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,displayFilter,Navigation,物理字段 DisplayFilterId → A_WIPDataDisplayFilter,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,isWaferData,Boolean,物理字段 IsWaferData,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,changeLimitEmailGroup,Navigation,物理字段 ChangeLimitEmailGroupId → A_EmailGroup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,waferRunNumberSetup,Navigation,物理字段 WaferRunNumberSetupId → A_RunNumberSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,defaultWaferAttributeValue,Boolean,物理字段 DefaultWaferAttributeValue,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,waferAttribute,Navigation,物理字段 WaferAttributeId → A_WaferAttributeSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,defaultValueIsDynamic,Boolean,物理字段 DefaultValueIsDynamic,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,isHidden,Boolean,物理字段 IsHidden,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,processType,Navigation,物理字段 ProcessTypeId → A_ProcessType,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,maxDataValue,String,物理字段 MaxDataValue,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,changeLimitFailureAction,String,物理字段 ChangeLimitFailureAction,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,lowerLimitEmailGroup,Navigation,物理字段 LowerLimitEmailGroupId → A_EmailGroup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,upperLimitEmailGroup,Navigation,物理字段 UpperLimitEmailGroupId → A_EmailGroup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,serviceName,String,物理字段 ServiceName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,isRequired,Boolean,物理字段 IsRequired,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,minDataValue,String,物理字段 MinDataValue,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,attribute,Navigation,物理字段 AttributeId → A_ModifyAttrsSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,displaySequence,Integer,物理字段 DisplaySequence,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,defaultValue,String,物理字段 DefaultValue,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,wipDataName,Navigation,物理字段 WIPDataNameId → A_WIPDataName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,isCalculatedData,Boolean,物理字段 IsCalculatedData,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,calculationFormulaExpression,String,物理字段 CalculationFormulaExpression,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssUom,Navigation,物理字段 ss_UOMId → UOM,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,scsInlineSpc,Boolean,物理字段 scsInlineSPC,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,scsWipDataGroupingType,Integer,物理字段 scsWIPDataGroupingType,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssChangeLimitFutureHold,Navigation,物理字段 ss_ChangeLimitFutureHoldId → ss_FailureFutureHoldSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssLowerLimitFutureHold,Navigation,物理字段 ss_LowerLimitFutureHoldId → ss_FailureFutureHoldSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssUpperLimitHoldReason,Navigation,物理字段 ss_UpperLimitHoldReasonId → HoldReason,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssChangeLimitNcr,Navigation,物理字段 ss_ChangeLimitNCRId → ss_FailureNCRSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssChangeLimitHoldReason,Navigation,物理字段 ss_ChangeLimitHoldReasonId → HoldReason,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssLowerLimitNcr,Navigation,物理字段 ss_LowerLimitNCRId → ss_FailureNCRSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssLowerLimitHoldReason,Navigation,物理字段 ss_LowerLimitHoldReasonId → HoldReason,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssUpperLimitNcr,Navigation,物理字段 ss_UpperLimitNCRId → ss_FailureNCRSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,A_WIPDataSetupDetails,WIP数据配置明细,ssUpperLimitFutureHold,Navigation,物理字段 ss_UpperLimitFutureHoldId → ss_FailureFutureHoldSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssExpectedHoldDays,Float,物理字段 ss_ExpectedHoldDays,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssIncludeChildLots,Boolean,物理字段 ss_IncludeChildLots,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssComments,String,物理字段 ss_Comments,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssHoldReason,Navigation,物理字段 ss_HoldReasonId → HoldReason,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssUsername,String,物理字段 ss_Username,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssEmailGroup,Navigation,物理字段 ss_EmailGroupId → A_EmailGroup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssSpec,Navigation,物理字段 ss_SpecId → Spec,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssHoldLocation,Navigation,物理字段 ss_HoldLocationId → A_HoldLocation,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssTxnDate,DateTime,物理字段 ss_TxnDate,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,name,String,物理字段 ss_FutureHoldSetupDetailsName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FutureHoldSetupDetails,未来Hold配置明细,ssFailureFutureHoldSetup,Navigation,物理字段 ss_FailureFutureHoldSetupId → ss_FailureFutureHoldSetup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,ssFeederGroup,Navigation,物理字段 ss_FeederGroupId → ResourceGroup,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,product,Navigation,物理字段 ProductId → Product,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,ssFeederFamily,Navigation,物理字段 ss_FeederFamilyId → ResourceFamily,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,ssSlot,Navigation,物理字段 ss_SlotId → ss_FeederSlot,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,ssFeeder,Navigation,物理字段 ss_FeederId → ResourceDef,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,ssFeederPlan,Navigation,物理字段 ss_FeederPlanId → ss_FeederPlan,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,name,String,物理字段 ss_FeederPlanDetailsName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_FeederPlanDetails,供料器计划明细,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,scsSchedulingMatrix,Navigation,物理字段 scsSchedulingMatrixId → scsSchedulingMatrix,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,runRateOption,Integer,物理字段 RunRateOption,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,yield,Float,物理字段 Yield,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,normalCycleTime,Float,物理字段 NormalCycleTime,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,setupTime,Float,物理字段 SetupTime,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,durationPerUnit,Float,物理字段 DurationPerUnit,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,name,String,物理字段 scsSchedulingMatrixDetailName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,unitsPerHour,Float,物理字段 UnitsPerHour,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,stdBatchSize,Float,物理字段 StdBatchSize,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,fastCycleTime,Float,物理字段 FastCycleTime,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,unscheduledTime,Float,物理字段 UnscheduledTime,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,scsSchedulingMatrixDetail,排程矩阵明细,timePerBatch,Float,物理字段 TimePerBatch,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssEqpConstraintMatrix,Navigation,物理字段 ss_EqpConstraintMatrixId → ss_EqpConstraintMatrix,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssEndDate,DateTime,物理字段 ss_EndDate,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,name,String,物理字段 ss_EqpConstraintDetailsName,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssIsActive,Boolean,物理字段 ss_IsActive,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssAction,String,物理字段 ss_Action,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssStartDate,DateTime,物理字段 ss_StartDate,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssExpression,String,物理字段 ss_Expression,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssQueryValidationValue,String,物理字段 ss_QueryValidationValue,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssConstraintQueryValidation,String,物理字段 ss_ConstraintQueryValidation,,no_matching_swagger_schema
semiconductor_process_wip_details_ontology.json,semiconductor_process_wip_details,ss_EqpConstraintDetails,设备约束明细,ssEqpConstraintQuery,Navigation,物理字段 ss_EqpConstraintQueryId → UserQuery,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,name,String,物理字段 CheckSheetMatrixName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,spec,Navigation,物理字段 SpecId → Spec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,product,Navigation,物理字段 ProductId → Product,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,lotId,String,物理字段 LotId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,processSpec,Navigation,物理字段 ProcessSpecId → A_ProcessSpec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,equipment,Navigation,物理字段 EquipmentId → ResourceDef,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,processType,Navigation,物理字段 ProcessTypeId → A_ProcessType,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,ssWfStackSteps,String,物理字段 ss_WfStackSteps,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,ssWipStep,Navigation,物理字段 ss_WIPStepId → WorkflowStep,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,ssWfStackKey,String,物理字段 ss_WfStackKey,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,ssWipStepWorkflow,Navigation,物理字段 ss_WIPStepWorkflowId → Workflow,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CheckSheetMatrix,检查表矩阵,ssWipStepMainWorkflowName,String,物理字段 ss_WIPStepMainWorkflowName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,spec,Navigation,物理字段 SpecId → Spec,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,name,String,物理字段 CountVarianceLimitsName,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_CountVarianceLimits,数量差异限制,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_quality_iqc_ontology.json,semiconductor_quality_iqc,A_PDALimits,PDA限制,lossReasonsSpec,Navigation,物理字段 LossReasonsSpecId → Spec,,no_matching_swagger_schema
